,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr,CMIE Expr
State Bank Of Hyderabad [Merged],9.86,,226.49,1.02,29.33,,,24.43,549.36,,4.97,,238.13,1075.29,414.9,898.52,11.87,,301.4,1.15,28.77,,,28.32,711.32,,3.25,,266.45,898.52,425.13,739.84,10.89,,381.2,1.25,23.4,,,33.48,966.7,,0.65,,371.96,739.84,420.45,691.35,9.1,,250.9,0.79,15.16,1454.46,1454.46,11.88,319.56,,0.61,,191.43,691.35,329.46,553.32,12.6,,427.04,1.13,22.02,2475.62,2475.62,15.98,504.69,,0.36,,272.69,553.32,372.95,453.06,11.67,,505.5,1.14,19.89,2930.41,2930.41,18.96,731.69,,0.22,,208.86,453.06,311.09,350.83,10.29,,556.99,1,20.14,3228.92,3228.92,17.2,867.67,,0.16,,198.58,350.83,237.47,311.94,7.17,,615.81,0.91,15.77,3569.91,3569.91,16.44,1057.93,,0.38,,325.87,311.94,151.77,486.04,11.37,,822.71,1.03,22.05,4766.66,4766.66,24.22,1746.01,,0.55,,409.73,453.38,214.13,648.98,13.21,,1166.24,1.22,25.16,5620.38,5620.38,25.05,2208.5,,0.87,,1171.08,648.98,669.61,1150.45,10.28,,1298.27,1.15,20.83,6256.77,6256.77,21.81,2538.48,,1.3,,2219.07,1150.45,1362.16,2007.36,8.88,,1250.22,0.99,17.24,6025.15,6025.15,20.29,2773.08,,1.61,,2816.81,2007.36,1638.13,3186.04,6.65,,1019.52,0.7,12.21,4913.35,4913.35,17.72,2594.53,5.89,3.12,,4821.82,3186.04,2183.66,5824.2,8.36,,1317.13,0.89,14.18,6347.61,6347.61,18.87,2856.95,4.59,2.24,,3049.28,5824.2,3888.71,4984.77,4.87,,1064.92,0.65,7.62,5132.19,5132.19,20.3,3160.13,5.75,3.37,,5818.75,4984.77,4212.61,6590.91
State Bank Of India,10.54,,9166.05,0.88,14.8,144.37,144.37,21.26,18260.22,3.05,1.72,,11842.84,15714,8021.95,19534.89,7.48,,8264.52,0.71,11.11,130.16,130.16,23.57,22667.9,3.28,1.63,,18145.7,19534.89,12354.3,25326.29,9.51,,11707.29,0.88,15.6,184.31,184.31,24.74,29888.09,4.44,1.82,,24712.22,25326.29,10362.05,39676.46,10.32,,14104.98,0.97,15.48,210.06,210.06,22.79,30887.17,4.75,2.1,,31993.35,39676.46,20480.42,51189.39,6.12,,10891.17,0.65,8.75,15.68,15.68,19.29,29642.65,3.95,2.57,,41216.67,51189.39,30800.71,61605.35,5.93,,13101.57,0.68,8.23,17.55,17.55,21.38,36864.33,4.25,2.12,,29435.02,61605.35,34315.03,56725.34,1.99,,9950.65,0.46,2.73,12.98,12.98,19.88,36953.53,6.5,3.81,,64198.49,56725.34,22751.03,98172.8,3.01,,10484.1,0.41,4.15,13.43,13.43,21.98,45191.33,6.9,3.71,,39071.38,98172.8,24901.19,112342.99,-8.52,10484.1,-6547.45,-0.19,-12.41,-7.67,-7.67,15.55,39555.22,10.91,5.73,,160303.65,112342.99,49219.18,223427.46,-3.63,,862.23,0.02,-5.06,0.97,0.97,16.82,45767.12,7.53,3.01,,32738.05,223427.46,83415.15,172750.36,-0.62,,14488.11,0.38,-0.89,16.23,16.23,17.89,51182.89,6.15,2.23,,49826.28,172750.36,73484.79,149091.85,2.89,,20410.47,0.48,3.91,22.87,22.87,18.94,56099.13,4.98,1.5,,28563.45,149091.85,51266.28,126389.02,7.73,,31675.98,0.67,9.8,35.49,35.49,18.15,55854.4,3.97,1.02,,25021.23,126389.02,39386.88,112023.37,11.77,,50232.45,0.96,15.49,56.29,56.29,20.32,74257.19,2.78,0.67,,18420.64,112023.37,39516.23,90927.78,10.89,,61076.62,1.36,15.45,68.44,68.44,17.25,79246.86,2.24,0.57,,20316.9,90927.78,26968.35,84276.33
State Bank Of Indore [Merged],3,,9.09,,20.51,,,19.7,59.58,,,,,,,,3.28,,12.08,,13.72,,,17.07,62.77,,,,,,,,3.95,,17.06,,12.73,,,17.96,77.38,,,,,,,,4.93,,27.71,,15.27,,,18.23,86.7,,,,,,,,5.01,,31.04,,16.16,,,18.99,109.95,,,,,,,,6.51,,45.25,0.8,21.15,,,17.15,116.96,,7.55,,,,,318.01,7.34,,63.99,0.89,25.06,,,18.61,160.17,,5.91,,108.18,318.01,101,325.19,10.57,,125.1,1.24,35.63,,,28.1,324.22,,3.58,,160.85,325.19,165.94,320.1,15.01,,200.32,1.76,38.82,,,31.3,401.14,,2.66,,117.42,320.1,142.27,295.25,12.52,,226.26,1.73,25.64,,,34.7,481.26,,,,115.54,295.25,144.43,266.36,10.34,,133.18,0.92,15.73,761.01,761.01,25.7,323.79,,1,,161.39,266.36,124.27,303.48,6.54,,139.11,0.76,10.88,794.89,794.89,10.6,164.1,,1.83,,242.3,303.48,182.85,362.93,9.84,,189.96,0.87,17.27,1085.47,1085.47,18.34,346.7,,1.04,,213.08,362.93,281.81,294.2,9.31,,234.01,0.88,19.07,1337.19,1337.19,17.08,431.86,,0.73,,165.91,294.2,194.72,265.39,9.02,,278.92,0.88,19.19,1593.82,1593.82,17.44,529.6,,0.89,,213.88,265.39,177.99,301.28
State Bank Of Mauritius Ltd.,9.92,,4.65,1.05,4.38,,,33.4,15.57,,18.93,,,,,,6.86,,3.26,0.85,2.96,,,32.5,15.35,,16.3,,1.06,42.1,7.71,35.45,10.07,,4.2,1.18,3.18,,,45.77,16.32,,14.2,,19.36,35.45,9,45.81,13.13,,5.76,1.33,4.88,,,51.31,22.33,,4.64,,2.52,45.81,29.77,18.56,13.5,,5.48,1.2,4.21,,,24.74,9.45,,4.08,,,18.56,0.96,17.6,7.21,,3.04,1.97,2.38,,,20.75,8.63,,1.91,,,17.6,6.99,10.61,18.42,,7.89,1.53,5.92,,,20.45,8.01,,,,,10.61,10.61,,11.88,,5.12,1.12,3.63,,,20.23,8.29,,,,,,,,11.73,,5.66,0.9,3.9,,,17.42,7.92,,,,,,,,-8.18,,-4.01,-0.66,-2.72,,,3.11,1.4,,4.32,,18.8,,,18.8,11.81,,7.56,0.93,3.39,,,24.38,14.95,,2.18,,,18.8,0.77,18.03,8.17,,11.2,0.81,3.64,,,22.36,29.37,,0.87,,9.94,18.03,6.96,21.01,19.91,,33.09,2.53,7.34,,,39.78,62.93,,1.88,,16.58,21.01,2.63,34.95,-31.14,,-46.65,-3.32,-8.84,,,28.94,45.29,16.61,11.93,,276.38,34.95,209.48,101.85,-1.73,,1.63,0.12,-0.49,,,26.6,40.18,11.5,7.36,,22.21,101.85,44.13,79.93
State Bank Of Mysore [Merged],5.43,,65.9,0.64,30.64,183,,18.17,216.64,,7.36,,213.26,581.01,169.66,624.61,8.64,,115.42,1.02,36.75,322,,23.84,308.22,,5.19,,179.69,624.61,242.29,562.01,12.48,,175.38,1.28,38.21,490,,29.9,415.3,,2.96,,179.03,562.01,226.59,514.53,9.99,,205.26,1.25,23.83,573,,18.42,278.05,,0.92,,128.23,514.53,227.39,415.37,5.99,,215.72,1.23,12.04,602,,19.52,323.2,,0.74,,,415.37,17.24,398.13,11.45,,248.23,1.1,23.51,692,692,19.27,401.35,,0.45,,,398.13,14.37,383.76,10.52,,317.35,1.08,24.42,886,886,16.08,462.07,,0.43,,,383.76,24.76,359,7.57,,335.41,0.91,18.45,93.59,93.59,13.72,507.4,,0.5,,189.61,359,181,367.61,10.72,,444.27,1.06,22.96,123.83,123.83,21.18,845.43,,1.02,,373,367.61,145.35,595.26,8.86,,499.12,1.03,15.96,121.66,121.66,25.45,1161.24,,1.38,,782.73,595.26,514.25,863.74,5.79,,367.65,0.67,10.27,78.88,78.88,17.29,969.24,,1.93,,1310.59,863.74,671.71,1502.62,5.59,,414.6,0.66,10.37,88.91,88.91,17.97,1164.78,4.53,2.69,,1658.39,1502.62,1080.38,2080.63,2.33,,272.75,0.4,4.16,57.39,57.39,14.1,965.84,5.54,3.29,,2097.54,2080.63,1359.3,2818.87,3.79,,407.3,0.54,6.93,85.14,85.14,14.51,1102.1,4,2.16,,1895.5,2818.87,2577.95,2136.42,1.17,,356.35,0.44,2.04,74.53,74.53,14.83,1168.27,6.56,4.18,,3573.35,2136.42,2074.21,3635.56
State Bank Of Patiala [Merged],13.14,,232.94,1.34,23.05,,,31.55,558.67,,2.94,,172.46,694.76,239.2,628.02,15.01,,322.02,1.51,26,,,33.5,715.14,,1.49,,166.02,628.02,260.19,533.85,15.48,,430.36,1.6,25.61,,,37.66,962.3,,,,189.82,533.85,220.06,503.61,8.55,,287.07,0.91,11.56,1160,1160,14.92,378.81,,1.23,,394.3,503.61,244.81,653.1,9.68,,303.11,0.73,12.72,1225,1225,16.1,449.96,,0.99,,289.87,653.1,400.02,542.95,10.44,,366.53,0.77,15.52,1481,1481,21.24,733.44,,0.83,,337.74,542.95,356.28,524.41,8.23,,413.73,0.83,15.54,150.58,150.58,14.23,684.56,,0.6,,449.28,524.41,452.75,520.94,8.15,,531.54,0.83,17.96,193.46,193.46,13.18,842.04,,0.6,,393.96,520.94,341,573.9,8.26,,550.89,0.79,16.01,200.47,200.47,19.29,1277.74,,1.04,,1001.71,573.9,569,1006.61,8.82,,652.96,0.88,16.28,221.53,221.53,23.95,1724.68,,1.21,,1250.93,1006.61,875.86,1381.68,8.98,,796.45,0.93,18.98,270.21,270.21,19.02,1679.57,,1.35,,1567.43,1381.68,1061.36,1887.75,6.44,,666.76,0.68,14.32,226.21,226.21,14.99,1548.66,,1.62,,2033.83,1887.75,1468.54,2453.04,3.75,,447.6,0.42,7.53,151.55,151.55,12.21,1335.97,4.83,3.17,,4064,2453.04,2758.69,3758.35,2.86,,362.06,0.33,4.92,92.94,92.94,13.21,1485.77,5.41,3.88,,4708.47,3758.35,4107.09,4359.73,-11.61,,-972.4,-0.82,-18.85,-202.16,-202.16,14.28,1636.04,7.87,3.98,,9230.86,4359.73,6824.02,6766.57
State Bank Of Saurashtra [Merged],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.82,,9.8,,,1.19,1.44,,,,,,,,12.56,,108.29,,,,,20.63,116.04,,,,,,,,12.23,,126.41,,22.08,,,19.01,111.89,,,,,,,,3.18,,21.95,,5.47,,,17.17,118.54,,,,,,,,10.91,,88.79,1.14,19.45,,,20.13,163.51,,7.86,,117.79,458.27,106.67,469.39,-1.96,,13.71,0,-3.71,,,13.01,114.59,,0.07,,196.33,469.39,97.18,568.54,5.48,,82.01,0.88,11.97,,,21.89,223.78,,4.95,,95.84,568.54,221.13,443.25,5.97,,92.55,0.85,12.29,,,25.28,281.01,,3.53,,57.89,443.25,146.8,354.34,13.26,,177.39,1.38,25.65,,,35.32,454.06,,,,53.83,354.34,207.74,200.43,-12.64,,41.16,0.31,-20.23,,,-15.95,-196.62,,1.4,,79.07,186.44,95.5,170.01,-5.99,,60.12,0.31,-9.33,,,1.64,20.99,,1.16,,92.56,170.01,105.45,157.12,5.38,,87.44,0.46,9.12,,,7.33,106.69,,0.7,,50.32,157.12,85.06,122.38,1.33,,51.98,0.28,2.42,,,5.13,89.59,,0.91,,145.38,122.38,92.47,174.91
State Bank Of Travancore [Merged],6.43,,120.93,0.73,20.79,,,18.45,309.98,,5.72,,205,757.93,235.32,727.61,9.01,,171.04,0.9,25.5,342.08,342.08,23.31,438.25,,3.06,,132.67,727.61,225.02,635.26,11.04,,244.6,1.02,29.62,489.2,489.2,30.83,676.27,,1.39,,256.65,635.26,230.15,661.76,7.74,,247.13,0.86,18.21,494.25,494.25,11.78,280.17,,1.81,,235.01,661.76,244.64,652.13,8.34,,258.68,0.86,17.95,517.36,517.36,13,340.97,,1.47,,186.88,652.13,229.06,609.95,10.68,,326.28,0.86,22.25,652.56,652.56,18.39,551.39,,1.08,,247.4,609.95,317.24,540.11,9.77,,386.11,0.89,22.81,77.22,77.22,16.18,622.36,,0.94,,326.33,540.11,295.61,570.83,10.5,,607.84,1.3,24.85,121.57,121.84,19.68,911.35,,0.58,,407.39,549.74,431.13,526,12.64,,684.27,1.26,24.53,136.85,136.85,18.9,920.07,,0.91,,570.83,526,454.85,641.98,11.82,,727.73,1.12,24.88,145.55,145.55,18.28,1095.86,,0.98,,745.06,641.98,551.81,835.23,4.92,,510.46,0.65,11.57,102.09,102.09,14.42,1071.76,,1.54,,2740.51,835.23,2086.99,1488.75,6.58,,615.04,0.66,16.18,123.01,123.01,13.85,1278.3,,1.46,,2406.55,1488.75,2145.42,1749.88,2.89,,304.34,0.29,6.84,60.87,60.87,11.43,1197.74,4.35,2.78,,4932.22,1749.88,3605.16,3076.94,2.39,,335.53,0.32,4.79,56.63,56.63,11.73,1224.91,3.37,2.04,,4474.93,3076.94,5194.82,2357.05,1.43,,337.73,0.31,2.62,47.5,47.5,15.31,1632.2,4.78,2.77,,5236.21,2357.05,4393.3,3199.96
State Transport Co-Op. Bank Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.94,,7.13,,,,,16.38,6.85,,,,,,,,13.64,,6.71,,11.53,,,14.02,6.34,,,,,,,
Subhadra Local Area Bank Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,0.44,1.76,,0.77,0.77,27.47,0.64,,,,0.01,,,0.01,16.1,,0.54,1.41,5.86,0.99,0.99,23.72,0.74,,,,0.13,0.01,0.01,0.13,16.13,,0.56,1.18,3.85,0.37,0.37,23.71,0.78,,,,0.09,0.13,0.01,0.2,22.28,,1.97,2.32,,0.88,0.88,34.25,2.86,,,,3.06,0.42,1.66,1.82,7.52,,1.73,1.71,2.4,0.72,0.72,23.14,2.3,,,,4.04,1.82,5.68,0.18,8.39,,1.14,1.5,2.58,0.5,0.5,13.91,1.37,,,,1.38,0.18,1.56,,-111.36,,0.91,1.58,-14.7,0.41,0.41,-115.64,-4.88,,1.83,,0.52,,0.41,0.1,-305.19,,-7.06,-14.06,-23.09,-3.11,-3.11,-404.87,-9.15,,,,0.24,0.1,0.2,0.14,-319.14,,-8.17,-21.21,-29.62,-3.59,-3.59,-322.31,-8.09,,,,0.38,0.14,0.02,0.5,-441.44,,-10.74,-27.77,-41.26,-3.21,-3.21,-425.69,-9.28,,,,1.06,0.5,0.02,1.53,-280.73,,-3.06,-10.46,-17.18,-0.9,-0.9,-255.77,-2.66,,77.49,,1.92,1.53,0.3,3.15,-472.37,,-3.59,-13.12,-24.78,-1.06,-1.06,-384.21,-2.92,,86.9,,0.19,3.15,0.16,3.17
Sumitomo Bank Ltd. [Merged],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48,,2.01,,,,,31.3,3.59,,,,,,,,19.64,,5.92,,15.19,,,33.45,14.47,,,,,,,,1.86,,0.75,2.75,1.3,,,20.04,8.08,,,,,,,,-15.58,,-4.99,0.7,-9,,,6.27,2,,16.76,,-11.87,-36.18,-3.65,-44.4
Sumitomo Mitsui Banking Corpn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.77,,-19.07,,,,,20.02,23.14,,,,,,,120.45,-21.22,,-23.7,-3.13,-13.71,,,22.69,24.56,,18.52,,,,,,-62.79,,-45.15,-7.05,-27.41,,,37.56,27.91,,20.21,,92.48,188.41,38.1,242.79,-142.28,,-72.67,-13.71,-41.83,,,47.67,24.49,,12.78,,5.17,242.79,37.94,210.02,-159.22,,-16.31,-5.05,,,,-150.93,-15.47,,,,,,,,19.34,,22.78,1.73,2.11,,,28.69,33.77,,,,,,,,25.61,,99.63,2.05,4.26,,,52.01,202.56,,,,,,,,22.24,,145.68,1.69,3.97,,,39.68,259.73,,,,,,,,17.84,,142.33,1.22,3.73,,,31.79,253.66,,,,,,,,16.71,,135.11,1.05,3.42,,,29.78,240.62,,,,,,,,15.18,,170.58,1.12,4.15,,,27.24,305.6,,,,,,,,17.4,,241.66,1.22,3.71,,,32.27,447.71,,,,,,,
Suryoday Small Finance Bank Ltd.,,,,,,,,,,,,,,,,,6.89,,1.04,,,1.01,0.9,17.68,2.67,,,,,,,,0.98,,0.43,,0.57,0.33,0.28,11.05,1.8,,,,,,,,7.37,,1.95,,4.07,1.14,1.13,14.78,3.78,,,,,,,,14.32,,8.82,,11.61,3.52,5.09,22.98,14.02,,0.01,,0.13,0.02,,0.15,14.23,,16.85,,15.59,5.38,5.35,23.48,27.66,,0.03,,0.52,0.15,,0.67,13.72,,27.44,,16.85,7.59,7.52,22.71,45.14,,0.04,,1.94,0.67,0.91,1.7,2.85,,15.1,1.17,2.08,3.01,2.9,14.68,37.35,6.15,3.8,,50.07,1.61,0.43,51.25,3.11,,10.13,0.58,1.94,1.55,1.55,19.34,61.03,3.54,2.25,,51.79,51.25,46.47,56.57,14.5,,86.6,3,12.19,12.79,12.61,33.53,194.08,1.81,0.44,,33.08,56.57,40.03,49.62,12.99,,110.94,2.49,11.39,13.38,13.27,33.38,274.72,2.79,0.57,,104.3,49.62,52.67,101.25,-0.85,,11.86,0.19,-0.54,1.32,1.31,14.91,121.65,9.41,4.73,,398.9,101.25,106.47,393.68,-8.94,,-93.03,-1.33,-6,-8.76,-8.76,22.56,226.2,11.8,5.9,,537.26,393.68,333.52,597.42,2.23,,77.69,0.91,1.9,7.32,7.32,23.33,297.94,3.13,1.55,,505.2,597.42,911.2,191.4,11.94,,215.96,1.94,12.74,20.34,20.15,23.39,413.55,2.94,0.86,,196.33,191.4,145.36,242.37
Syndicate Bank [Merged],9.24,,402.9,0.82,23.83,8.54,8.54,20.61,864.18,,1.59,,399.06,1589.92,556.2,1432.78,10.9,,536.49,0.91,22.24,10.6,10.6,17.32,763.39,,0.86,,554.34,1432.78,480.76,1506.36,9.84,,716.06,0.91,22.6,13.72,13.72,16.15,1040.2,2.95,0.76,,740.1,1506.36,686.65,1559.81,9.59,,848.07,0.88,24.05,16.25,16.25,13.76,1179.05,2.71,0.97,,1265.41,1559.81,1056.57,1768.65,8.06,,912.82,0.81,19.99,17.49,17.49,11.9,1204.89,1.93,0.77,,960.7,1768.65,1134.81,1594.54,7.17,,813.32,0.62,16.57,15.58,15.58,14.34,1576.85,2.19,1.07,,1491.52,1594.54,1079.24,2006.82,8.44,,1047.95,0.76,17.65,20.03,20.03,19.65,2376.7,2.4,0.97,,1592.97,2006.82,1000.82,2598.97,6.42,,1313.39,0.81,14.84,22.89,22.89,18.53,2995.15,2.53,0.96,,3156.28,2598.97,2572.55,3182.7,10.79,,2004.42,1.07,23.48,33.3,33.3,15.32,2749.45,1.99,0.76,,2142.04,3182.7,2346.24,2978.5,8.51,,1711.46,0.78,17,28.21,28.21,12.85,2507.83,2.62,1.56,,3695.11,2978.5,2062.48,4611.13,6.22,,1522.93,0.58,12.93,24.38,24.38,14.04,3277.16,3.13,1.9,,5499.97,4611.13,3668.72,6442.38,-7.64,,-1643.49,-0.56,-16.8,-24.38,-24.38,12.23,3083.63,6.7,4.48,,12200.54,6442.38,4810.76,13832.16,-0.32,-1643.48,358.95,0.12,-0.71,4.21,4.21,12.35,3187.48,8.5,5.21,,8137.95,13832.16,4360.8,17609.31,-13.46,358.95,-3222.84,-1.05,-25.76,-34,-34,9.5,2269.44,11.53,6.28,,14309.28,17609.31,6159.99,25758.6,-12.39,,-2588.29,-0.87,-20.88,-17.12,-17.11,7.05,1637.29,11.37,6.16,,11592.01,25758.6,12670.24,24680.37
T J S B Sahakari Bank Ltd.,11.01,,50.74,1.41,10.52,,,18.03,55.84,,,,31.33,95.82,49.32,77.83,17.03,,67.53,1.3,15.76,,,20.89,75.78,,,,33.56,77.83,43.27,68.12,13.33,,63.84,1.29,13.52,48.97,48.97,18.79,87.36,,,,19.58,68.12,18.16,69.53,10.03,,73.32,1.31,11.61,47.81,47.81,13.93,83.56,,,,63.1,69.53,19.83,112.8,12.27,,88.02,1.41,14.5,51.05,51.05,16.91,119.94,3.58,0.4,,68.12,112.8,34.99,145.92,11.13,,95.14,1.28,13.83,49.92,49.92,15.67,131.67,4.02,,,91.12,145.92,59.81,177.23,7.19,,92.55,1.13,8.64,45.58,45.58,12.18,110.25,4.73,0.19,,106.66,177.23,58.79,225.1,7.72,,93.7,1.01,9.04,43.16,43.16,13.1,128.16,4.69,0.2,,78.39,225.1,68.96,234.52,8.43,,117,1.17,9.18,51.43,51.43,14.4,142.51,4.75,0.22,,99.19,234.52,73.93,259.78,9.85,,131.34,1.23,10.22,58.68,58.68,14.83,154.81,4.67,0.19,,121.07,259.78,116.36,264.49,6.45,,107.17,0.96,6.4,52.01,52.01,12.47,136.4,5.86,0.46,,130.2,264.49,64.12,330.57,9.46,,151.38,1.24,8.53,72.02,72.02,14.76,158.06,4.23,,,32.34,330.57,124.48,238.43,11.79,,142.48,1.1,9.69,69.95,69.95,15.34,162.1,3.93,,,62.94,238.43,36.94,264.43,11.86,,209.21,1.16,9.61,79.3,79.3,17.93,205,3.99,,,76.94,264.43,53.28,288.09,14.43,,313.63,1.38,11.71,100.35,100.35,15.4,193.86,3.66,,,68.02,288.09,68.18,287.93
Tamil Nadu State Apex Co-Op. Bank Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.21,,35.23,,,,,18.2,34.7,,,,,,,,9.59,,19.76,,11.04,,,9.37,19.14,,,,,,,
Tamilnad Mercantile Bank Ltd.,13.37,,184.53,1.54,17.27,6487,6487,16.36,209.5,,0.24,,82.87,120.4,88.27,115,15.2,,250.9,1.74,19.93,8820,8820,20.02,308.41,,0.27,,100.05,115,73.92,141.13,14.18,,313.46,1.75,20.88,11020,11020,18.67,388.3,1.28,0.45,,176.25,141.13,139.9,177.48,15.28,,440.28,2,23.58,15478,15478,20.12,540.46,,0.66,,185.41,177.48,148.44,214.45,9.6,,300.77,1.19,14.02,10573,10573,16.77,509.39,,1.22,,684.29,214.45,470.72,428.02,9.88,,379.4,1.38,15.6,13338,13338,12.97,481.62,1.65,0.67,,463.69,428.02,573.03,318.68,9.27,,402.16,1.23,14.53,14138,14138,13.32,558.06,1.83,0.89,,520.91,318.68,420.65,418.94,6.39,,316.66,0.86,10.27,22.22,22.22,14.1,676.38,2.41,1.74,,727.94,418.94,498.24,648.64,5.43,316.66,221.92,0.59,6.65,15.57,15.57,18.55,697.82,2.48,2.16,,1242.16,648.64,1022.52,868.28,7.1,,258.58,0.68,7.36,18.14,18.14,18.31,625.85,4.33,2.4,,947.23,868.28,647.4,1168.11,10.21,,407.69,0.99,10.73,28.61,28.61,19.01,706.4,3.62,1.8,,554.66,1168.11,701.79,1020.98,14.17,,603.33,1.34,14.09,42.34,42.34,22.78,902.68,3.44,1.98,,574.96,1020.98,511.16,1084.78,16.88,,821.91,1.66,15.88,57.67,57.67,23.77,980.81,1.69,0.95,,518.16,1084.78,1032.02,570.92,20.98,,1029.26,1.97,16.42,68.06,68.06,25.05,1078.18,1.39,0.62,,271.35,570.92,320.81,521.46,18.16,,1072.03,1.84,13.51,67.7,67.7,20.72,1057.27,1.44,0.85,,502.77,521.46,449.17,575.06
